ID_Agente,ID_Caso,Agente,Atributo,Género,Calidad,Labor,Relación_crímenes,Conteo_mínimo,Tipo_Institución,Doble_Atributo,RCDA,Proceso,
IDA1899,841,Persona,Víctima,Hombre,Sin especificar,Sin especificar,841B,,null,,,,
IDA1900,841,Persona,Víctima,Hombre,Sin especificar,Sin especificar,841B,,null,,,,
IDA1901,841,Persona,Perpetrador,Mujer,Sin especificar,Sin especificar,841A,,null,,,,
IDA1902,841,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,841A,,null,,,,
IDA1903,841,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,841A,,null,,,,
IDA1904,842,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,842A,,null,,,,
IDA1905,842,Persona,Perpetrador,Mujer,Sin especificar,Sin especificar,842A,,null,,,,
IDA1906,843,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,"843A, 843B",,null,,,,
IDA1907,843,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,"843A, 843B",,null,,,,
IDA1908,843,Persona,Perpetrador,Indeterminado,Indeterminado,Indeterminado,"843A, 843B",,null,,,,
IDA1909,843,Persona,Perpetrador,Indeterminado,Indeterminado,Indeterminado,"843A, 843B",,null,,,,
IDA1910,843,Persona,Víctima,Indeterminado,Indeterminado,Indeterminado,843A,1,null,,,,
IDA1911,843,Institución,Víctima,null,null,null,843B,,La autoridad,,,,
IDA1912,844,Persona,Perpetrador,Hombre,Sin especificar,Político del Estado,844A,,null,,,,
IDA1913,844,Persona,Víctima,Mujer,Sin especificar,Sin especificar,844A,,null,,,,
IDA1914,845,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,845A,,null,,,,
IDA1915,845,Persona,Víctima,Hombre,Sin especificar,Sin especificar,845A,,null,,,,
IDA1916,846,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,846A,,null,,,,
IDA1917,846,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,846A,,null,,,,
IDA1918,846,Persona,Víctima,Hombre,Sin especificar,Sin especificar,846A,,null,,,,
IDA1919,847,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,"847A, 847B, 847C",,null,,,,
IDA1920,847,Persona,Víctima,Indeterminado,Indeterminado,Indeterminado,847A,1,null,,,,
IDA1921,849,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,849A,,null,,,,
IDA1922,849,Persona,Víctima,Hombre,Sin especificar,Eclesiástico,849A,,null,,,,
IDA1923,850,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,850A,,null,,,,
IDA1924,851,Persona,Perpetrador,Hombre,Esclavo,Sin especificar,851A,,null,,,,
IDA1925,851,Persona,Perpetrador,Hombre,Esclavo,Sin especificar,851A,,null,,,,
IDA1926,851,Persona,Víctima,Hombre,Sin especificar,Sin especificar,851A,,null,,,,
IDA1927,852,Persona,Perpetrador,Mujer,Sin especificar,Sin especificar,"852A, 852B",,null,,,,
IDA1928,852,Persona,Víctima,Mujer,Sin especificar,Sin especificar,"852A, 852B",,null,,,,
IDA1929,853,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,853A,,null,,,,
IDA1930,853,Persona,Perpetrador,Mujer,Sin especificar,Sin especificar,853A,,null,,,,
IDA1931,853,Persona,Víctima,Hombre,Sin especificar,Sin especificar,853A,,null,,,,
IDA1932,854,Persona,Perpetrador,Hombre,Sin especificar,Político del Estado,854A,,null,,,,
IDA1933,854,Persona,Víctima,Hombre,Sin especificar,Sin especificar,854A,,null,,,,
IDA1934,855,Persona,Perpetrador,Mujer,Sin especificar,Sin especificar,855A,,null,,,,
IDA1935,855,Persona,Víctima,Mujer,Sin especificar,Sin especificar,855A,,null,,,,
IDA1936,856,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,856A,,null,,,,
IDA1937,856,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,856A,,null,,,,
IDA1938,856,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,856A,,null,,,,
IDA1939,856,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,856A,,null,,,,
IDA1940,856,Persona,Víctima,Indeterminado,Indeterminado,Indeterminado,856A,1,null,,,,
IDA1941,857,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,857A,,null,,,,
IDA1942,857,Persona,Víctima,Mujer,Sin especificar,Sin especificar,857A,,null,,,,
IDA1943,858,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,858A,,null,,,,
IDA1944,858,Persona,Víctima,Mujer,Sin especificar,Sin especificar,858A,,null,,,,
IDA1945,859,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,859A,,null,,,,
IDA1946,859,Persona,Víctima,Mujer,Sin especificar,Sin especificar,859A,,null,,,,
IDA1947,860,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,"860A, 860B, 860C",,null,,,,
IDA1948,860,Persona,Víctima,Indeterminado,Indeterminado,Indeterminado,860A,1,null,,,,
IDA1949,860,Persona,Perpetrador,Mujer,Sin especificar,Sin especificar,860C,,null,,,,
IDA1950,860,Persona,Perpetrador,Mujer,Sin especificar,Sin especificar,860D,,null,,,,
IDA1951,861,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,"861A, 861B",,null,,,,
IDA1952,861,Persona,Víctima,Hombre,Sin especificar,Sin especificar,"861A, 861B",,null,,,,
IDA1953,862,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,"862A, 862B",,null,,,,
IDA1954,862,Persona,Víctima,Indeterminado,Indeterminado,Indeterminado,"862A, 862B",1,null,,,,
IDA1955,862,Persona,Perpetrador,Hombre,Sin especificar,Político del Estado,862C,,null,,,,
IDA1956,862,Persona,Víctima,Hombre,Sin especificar,Sin especificar,862C,,null,,,,
IDA1957,862,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,"862B, 862A",,null,,,,
IDA1958,862,Persona,Perpetrador,Hombre,Sin especificar,Político del Estado,862C,,null,,,,
IDA1959,862,Persona,Víctima,Hombre,Sin especificar,Sin especificar,862C,,null,,,,
IDA1960,863,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,863A,,null,,,,
IDA1961,863,Persona,Víctima,Hombre,Sin especificar,Sin especificar,863A,1,null,,,,
IDA1962,863,Persona,Víctima,Indeterminado,Indeterminado,Indeterminado,863A,1,null,,,,
IDA1963,863,Persona,Víctima,Indeterminado,Indeterminado,Indeterminado,863A,1,null,,,,
IDA1964,864,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,864A,,null,,,,
IDA1965,864,Persona,Víctima,Hombre,Sin especificar,Sin especificar,864A,,null,,,,
IDA1966,866,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,866A,,null,,,,
IDA1967,866,Persona,Víctima,Hombre,Sin especificar,Sin especificar,866A,,null,,,,
IDA1968,867,Persona,Perpetrador,Mujer,Sin especificar,Sin especificar,867A,,null,,,,
IDA1969,867,Persona,Perpetrador,Mujer,Sin especificar,Sin especificar,867A,,null,,,,
IDA1970,867,Persona,Perpetrador,Mujer,Sin especificar,Sin especificar,867A,,null,,,,
IDA1971,867,Institución,Víctima,null,null,null,867A,,Administración de Tabaco/Aguardiente/Correos,,,,
IDA1972,868,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,868A,,null,,,,
IDA1973,868,Persona,Víctima,Hombre,Sin especificar,Sin especificar,868A,,null,,,,
IDA1974,869,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,"869A, 869B",1,null,,,,
IDA1975,869,Persona,Perpetrador,Indeterminado,Indeterminado,Indeterminado,"869A, 869B",1,null,,,,
IDA1976,869,Persona,Perpetrador,Indeterminado,Indeterminado,Indeterminado,"869A, 869B",1,null,,,,
IDA1977,869,Persona,Víctima,Indeterminado,Indeterminado,Indeterminado,"869A, 869B",1,null,,,,
IDA1978,870,Persona,Perpetrador,Mujer,Sin especificar,Sin especificar,870A,1,null,,,,
IDA1979,870,Persona,Perpetrador,Mujer,Sin especificar,Sin especificar,870A,1,null,,,,
IDA1980,870,Persona,Perpetrador,Mujer,Sin especificar,Sin especificar,870A,1,null,,,,
IDA1981,870,Persona,Perpetrador,Hombre,Sin especificar,Político del Estado,870B,,null,,,,
IDA1982,870,Persona,Víctima,Mujer,Sin especificar,Sin especificar,870B,,null,,,,
IDA1983,870,Persona,Perpetrador,Hombre,Sin especificar,Político del Estado,870B,,null,,,,
IDA1984,870,Persona,Víctima,Mujer,Sin especificar,Sin especificar,870B,,null,,,,
IDA1985,870,Persona,Perpetrador,Mujer,Sin especificar,Sin especificar,870A,1,null,,,,
IDA1986,870,Persona,Perpetrador,Mujer,Sin especificar,Sin especificar,870A,1,null,,,,
IDA1987,870,Persona,Perpetrador,Mujer,Sin especificar,Sin especificar,870A,1,null,,,,
IDA1988,871,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,871A,,null,,,,
IDA1989,872,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,872A,,null,,,,
IDA1990,872,Persona,Perpetrador,Mujer,Sin especificar,Sin especificar,872A,,null,,,,
IDA1991,873,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,873A,,null,,,,
IDA1992,873,Persona,Víctima,Hombre,Sin especificar,Sin especificar,873A,,null,,,,
IDA1993,874,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,"874A, 874B, 874C",,null,,,,
IDA1994,874,Institución,Víctima,null,null,null,"874A, 874B",,La autoridad,,,,
IDA1995,874,Persona,Víctima,Hombre,Sin especificar,Político del Estado,874C,,null,,,,
IDA1996,875,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,875A,,null,,,,
IDA1997,875,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,875A,,null,,,,
IDA1998,875,Persona,Víctima,Indeterminado,Indeterminado,Indeterminado,875A,1,null,,,,
IDA1999,876,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,876A,,null,,,,
IDA2000,876,Persona,Víctima,Indeterminado,Indeterminado,Indeterminado,876A,1,null,,,,
IDA2001,877,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,877A,,null,,,,
IDA2002,877,Persona,Perpetrador,Mujer,Sin especificar,Sin especificar,877A,,null,,,,
IDA2003,878,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,"878A, 878B, 878C, 878D",,null,,,,
IDA2004,878,Persona,Víctima,Mujer,Sin especificar,Sin especificar,"878A, 878B",,null,,,,
IDA2005,878,Persona,Perpetrador,Mujer,Sin especificar,Sin especificar,"878C, 878D",,null,,,,
IDA2006,878,Persona,Víctima,Hombre,Sin especificar,Sin especificar,"878C, 878D",,null,,,,
IDA2007,879,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,879A,,null,,,,
IDA2008,879,Persona,Víctima,Hombre,Sin especificar,Sin especificar,879A,,null,,,,
IDA2009,880,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,880A,,null,,,,
IDA2010,880,Persona,Víctima,Indeterminado,Indeterminado,Indeterminado,880A,,null,,,,
IDA2011,881,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,"881A, 881B",,null,,,,
IDA2012,881,Persona,Víctima,Indeterminado,Indeterminado,Indeterminado,881A,1,null,,,,
IDA2013,882,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,882A,,null,,,,
IDA2014,882,Persona,Víctima,Hombre,Sin especificar,Sin especificar,882A,,null,,,,
IDA2015,883,Persona,Perpetrador,Hombre,Sin especificar,Político del Estado,"883A, 883B, 883C, 883E, 883F, 883I, 883J, 883K, 883O, 883P, 883Q, 883R",,null,Víctima,"883L, 883S",Contrademanda,Roldan 
IDA2016,883,Persona,Perpetrador,Mujer,Sin especificar,Sin especificar,"883A, 883B, 883M, 883Q, 883R",,null,Víctima,883F,Otros crímenes,Vicenta
IDA2017,883,Persona,Víctima,Mujer,Sin especificar,Sin especificar,883A,,null,,,,esposa de Roldan 
IDA2018,883,Persona,Víctima,Indeterminado,Indeterminado,Indeterminado,883B,,null,,,,bebe no nacido de Vicenta
IDA2019,883,Persona,Perpetrador,Mujer,Sin especificar,Sin especificar,"883D, 883E, 883I",,null,Víctima,883K,Otros crímenes,petronila martinez
IDA2020,883,Persona,Víctima,Hombre,Sin especificar,Político del Estado,"883J, 883P",,null,Perpetrador,"883N, 883S",Otros crímenes,Bernardo García 
IDA2021,883,Institución,Perpetrador,null,null,null,883L,,La justicia/jueces,,,,Los jueces del proceso
IDA2022,883,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,883E,,null,,,,Xavier Aparicio
IDA2023,883,Persona,Perpetrador,Hombre,Esclavo,Sin especificar,883E,,null,,,,José
IDA2024,884,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,"884B, 884D, 884E",,null,,,,
IDA2025,884,Persona,Víctima,Mujer,Sin especificar,Sin especificar,884B,,null,,,,
IDA2026,884,Persona,Víctima,Mujer,Sin especificar,Sin especificar,884B,,null,,,,
IDA2027,884,Persona,Víctima,Hombre,Sin especificar,Sin especificar,"884D, 884E",,null,,,,
IDA2028,884,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,884E,,null,,,,
IDA2029,884,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,"884B, 884D, 884E",,null,,,,
IDA2030,884,Persona,Víctima,Mujer,Sin especificar,Sin especificar,884B,,null,,,,
IDA2031,884,Persona,Víctima,Mujer,Sin especificar,Sin especificar,884B,,null,,,,
IDA2032,884,Persona,Víctima,Hombre,Sin especificar,Sin especificar,"884D, 884E",,null,,,,
IDA2033,884,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,884E,,null,,,,
IDA2034,885,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,"885A, 885B",,null,,,,
IDA2035,885,Persona,Víctima,Mujer,Sin especificar,Sin especificar,"885A, 885B",,null,,,,
IDA2036,886,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,"886A, 886B",,null,,,,
IDA2037,886,Persona,Perpetrador,Mujer,Sin especificar,Sin especificar,"886A, 886B",,null,,,,
IDA2038,886,Persona,Víctima,Hombre,Sin especificar,Sin especificar,"886A, 886B",,null,,,,
IDA2039,888,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,"888A, 888B",,null,,,,
IDA2040,888,Persona,Víctima,Mujer,Sin especificar,Sin especificar,888A,,null,,,,
IDA2041,889,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,889A,,null,,,,
IDA2042,889,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,889A,,null,,,,
IDA2043,889,Persona,Perpetrador,Mujer,Sin especificar,Sin especificar,889A,,null,,,,
IDA2044,889,Persona,Víctima,Hombre,Sin especificar,Sin especificar,889A,,null,,,,
IDA2045,890,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,890A,,null,,,,
IDA2046,890,Persona,Víctima,Hombre,Sin especificar,Sin especificar,890A,,null,,,,
IDA2047,891,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,"891A, 891B",,null,,,,
IDA2048,891,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,"891A, 891B",,null,,,,
IDA2049,891,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,"891A, 891B",,null,,,,
IDA2050,891,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,"891A, 891B",,null,,,,
IDA2051,891,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,"891A, 891B",,null,,,,
IDA2052,891,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,"891A, 891B",,null,,,,
IDA2053,891,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,"891A, 891B",,null,,,,
IDA2054,891,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,"891A, 891B",,null,,,,
IDA2055,891,Persona,Víctima,Hombre,Sin especificar,Sin especificar,"891A, 891B",,null,,,,
IDA2056,891,Persona,Víctima,Hombre,Sin especificar,Sin especificar,"891A, 891B",,null,,,,
IDA2057,892,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,892A,,null,,,,
IDA2058,892,Persona,Perpetrador,Mujer,Sin especificar,Sin especificar,892A,,null,,,,
IDA2059,892,Persona,Víctima,Hombre,Sin especificar,Sin especificar,892A,,null,,,,
IDA2060,892,Persona,Perpetrador,Mujer,Sin especificar,Sin especificar,892B,,null,,,,
IDA2061,893,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,893A,,null,,,,
IDA2062,893,Persona,Perpetrador,Mujer,Sin especificar,Sin especificar,893A,,null,,,,
IDA2063,893,Persona,Víctima,Hombre,Sin especificar,Sin especificar,893A,,null,,,,
IDA2064,894,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,894A,,null,,,,
IDA2065,894,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,894A,,null,,,,
IDA2066,895,Persona,Perpetrador,Hombre,Sin especificar,Político del Estado,"895A, 895B",,null,,,,
IDA2067,895,Persona,Víctima,Hombre,Sin especificar,Eclesiástico,"895A, 895B",,null,,,,
IDA2068,896,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,"896A, 896B",,null,,,,
IDA2069,896,Persona,Víctima,Mujer,Sin especificar,Sin especificar,"896A, 896B",,null,,,,
IDA2070,897,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,897A,,null,,,,
IDA2071,897,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,897A,,null,,,,
IDA2072,897,Persona,Víctima,Mujer,Sin especificar,Sin especificar,897A,,null,,,,
IDA2073,900,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,900A,,null,,,,
IDA2074,900,Persona,Víctima,Indeterminado,Indeterminado,Indeterminado,900A,1,null,,,,
IDA2075,901,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,901A,,null,,,,
IDA2076,901,Persona,Perpetrador,Mujer,Sin especificar,Sin especificar,901A,,null,,,,
IDA2077,901,Persona,Perpetrador,Mujer,Sin especificar,Sin especificar,901A,,null,,,,
IDA2078,902,Persona,Perpetrador,Mujer,Sin especificar,Sin especificar,"902A, 902D",,null,,,,
IDA2079,902,Persona,Víctima,Indeterminado,Indeterminado,Indeterminado,"902A, 902D",1,null,,,,
IDA2080,902,Persona,Víctima,Indeterminado,Indeterminado,Indeterminado,"902A, 902D",1,null,,,,
IDA2081,903,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,903A,,null,,,,
IDA2082,903,Persona,Perpetrador,Mujer,Sin especificar,Sin especificar,903A,,null,,,,
IDA2083,904,Persona,Perpetrador,Hombre,Sin especificar,Político del Estado,904A,,null,,,,
IDA2084,904,Persona,Víctima,Hombre,Sin especificar,Sin especificar,904A,,null,,,,
IDA2085,905,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,905A,,null,,,,
IDA2086,905,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,905A,,null,,,,
IDA2087,905,Persona,Víctima,Indeterminado,Indeterminado,Indeterminado,905A,1,null,,,,
IDA2088,906,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,906A,,null,,,,
IDA2089,906,Persona,Víctima,Hombre,Sin especificar,Sin especificar,906A,,null,,,,
IDA2090,909,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,"909A, 909C",,null,,,,
IDA2091,909,Persona,Víctima,Mujer,Sin especificar,Sin especificar,909A,1,null,,,,
IDA2092,909,Persona,Víctima,Mujer,Sin especificar,Sin especificar,909A,1,null,,,,
IDA2093,909,Persona,Víctima,Indeterminado,Indeterminado,Indeterminado,909C,1,null,,,,
IDA2094,910,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,910A,1,null,,,,
IDA2095,910,Persona,Perpetrador,Indeterminado,Indeterminado,Indeterminado,910A,1,null,,,,
IDA2096,910,Persona,Víctima,Hombre,Sin especificar,Sin especificar,910A,,null,,,,
IDA2097,912,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,912A,,null,,,,
IDA2098,912,Persona,Víctima,Hombre,Sin especificar,Sin especificar,912A,,null,,,,
IDA2099,913,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,"913A, 913B",,null,,913B,,
IDA2100,913,Persona,Perpetrador,Mujer,Sin especificar,Sin especificar,913A,,null,,913B,,
IDA2101,913,Persona,Víctima,Hombre,Sin especificar,Sin especificar,913B,,null,,913B,,
IDA2102,914,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,914A,,null,,,,
IDA2103,914,Persona,Perpetrador,Mujer,Sin especificar,Sin especificar,914A,,null,,,,
IDA2104,914,Persona,Víctima,Hombre,Sin especificar,Sin especificar,914A,,null,,,,
IDA2105,915,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,915A,,null,,,,
IDA2106,915,Institución,Víctima,null,null,null,915A,,La justicia/jueces,,,,
IDA2107,916,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,"916A, 916B",,null,,,,
IDA2108,916,Persona,Perpetrador,Mujer,Sin especificar,Sin especificar,"916A, 916B",,null,,,,
IDA2109,916,Persona,Víctima,Hombre,Sin especificar,Sin especificar,"916A, 916B",,null,,,,
IDA2110,917,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,"917A, 917B",,null,,,,
IDA2111,917,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,"917A, 917B",,null,,,,
IDA2112,917,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,"917A, 917B",,null,,,,
IDA2113,917,Persona,Víctima,Indeterminado,Indeterminado,Indeterminado,917B,1,null,,,,
IDA2114,918,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,"918A, 918B, 918C, 918D",,null,,,,
IDA2115,918,Persona,Víctima,Hombre,Sin especificar,Sin especificar,"918A, 918B",,null,,,,
IDA2116,918,Institución,Víctima,null,null,null,918C,,La autoridad,,,,
IDA2117,919,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,"919A, 919B",,null,,,,
IDA2118,919,Persona,Víctima,Hombre,Sin especificar,Sin especificar,919A,,null,,,,
IDA2119,920,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,"920A, 920B",,null,,,,
IDA2120,920,Persona,Perpetrador,Mujer,Sin especificar,Sin especificar,"920A, 920B",,null,,,,
IDA2121,920,Persona,Víctima,Hombre,Sin especificar,Sin especificar,920B,,null,,,,
IDA2122,921,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,"921A, 921B, 921C",,null,,,,
IDA2123,921,Persona,Perpetrador,Mujer,Sin especificar,Sin especificar,"921A, 921B",,null,,,,
IDA2124,921,Persona,Víctima,Hombre,Sin especificar,Sin especificar,921B,,null,,,,
