"ID_Agente","ID_Caso","Agente","Atributo","Género","Calidad","Labor","ID_Documento","Código","Nombre_Codigo","Sub_Código","Nombre_Sub_Codigo","Año","Lugar","Source"
"ACJ3839","1839","Persona","Víctima","Hombre","Sin especificar","Sin especificar","1839A","16","Injuria","16.1","Injuria","1804","Honda","AGNSC.198844981-10111839A"
"ACJ384","188","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","188A","16","Injuria","16.1","Injuria","1616","Zipaquirá","AGNSC.19728764-870188A"
"ACJ3840","1839","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","1839A","16","Injuria","16.1","Injuria","1804","Honda","AGNSC.198844981-10111839A"
"ACJ3841","1840","Persona","Víctima","Hombre","Sin especificar","Sin especificar","1840A","4","Violencia","4.1","Heridas","1563","Santafé (Bogotá)","AGNSC.19892285-3451840A"
"ACJ3841","1840","Persona","Víctima","Hombre","Sin especificar","Sin especificar","1840B","3","Intento de homicidio",,"Delitos","1563","Santafé (Bogotá)","AGNSC.19892285-3451840B"
"ACJ3842","1840","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","1840A","4","Violencia","4.1","Heridas","1563","Santafé (Bogotá)","AGNSC.19892285-3451840A"
"ACJ3842","1840","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","1840B","3","Intento de homicidio",,"Delitos","1563","Santafé (Bogotá)","AGNSC.19892285-3451840B"
"ACJ3843","1840","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","1840A","4","Violencia","4.1","Heridas","1563","Santafé (Bogotá)","AGNSC.19892285-3451840A"
"ACJ3843","1840","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","1840B","3","Intento de homicidio",,"Delitos","1563","Santafé (Bogotá)","AGNSC.19892285-3451840B"
"ACJ3844","1842","Persona","Víctima","Mujer","Indígenas","Sin especificar","1842A","4","Violencia","4.1","Heridas","1636","Santafé (Bogotá)","AGNSC.19894354-3581842A"
"ACJ3845","1842","Persona","Víctima","Mujer","Indígenas","Sin especificar","1842A","4","Violencia","4.1","Heridas","1636","Santafé (Bogotá)","AGNSC.19894354-3581842A"
"ACJ3846","1842","Persona","Perpetrador","Mujer","Sin especificar","Sin especificar","1842A","4","Violencia","4.1","Heridas","1636","Santafé (Bogotá)","AGNSC.19894354-3581842A"
"ACJ3847","1842","Persona","Perpetrador","Mujer","Sin especificar","Sin especificar","1842A","4","Violencia","4.1","Heridas","1636","Santafé (Bogotá)","AGNSC.19894354-3581842A"
"ACJ3848","1844","Persona","Víctima","Mujer","Sin especificar","Sin especificar","1844A","9","Estupro","9.2","Desfloramiento","1746","null","AGNSC.19896449-5031844A"
"ACJ3849","1844","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","1844A","9","Estupro","9.2","Desfloramiento","1746","null","AGNSC.19896449-5031844A"
"ACJ385","189","Persona","Víctima","Mujer","Sin especificar","Sin especificar","189A","4","Violencia","4.1","Heridas","1610","Santafé (Bogotá)","AGNSC.19729871-893189A"
"ACJ3850","1845","Persona","Víctima","Hombre","Sin especificar","Político del Estado","1845A","16","Injuria","16.1","Injuria","1787","Cajicá","AGNSC.19897504-5251845A"
"ACJ3851","1845","Persona","Perpetrador","Hombre","Sin especificar","Político del Estado","1845A","16","Injuria","16.1","Injuria","1787","Cajicá","AGNSC.19897504-5251845A"
"ACJ3852","1846","Institución","Víctima","null","null","null","1846A","19","Desacato",,"Delitos","1730","Santafé (Bogotá)","AGNSC.19898526-5411846A"
"ACJ3853","1846","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","1846A","19","Desacato",,"Delitos","1730","Santafé (Bogotá)","AGNSC.19898526-5411846A"
"ACJ3854","1847","Persona","Víctima","Mujer","Sin especificar","Sin especificar","1847A","4","Violencia","4.1","Heridas","1618","Santafé (Bogotá)","AGNSC.19899542-5861847A"
"ACJ3855","1847","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","1847A","4","Violencia","4.1","Heridas","1618","Santafé (Bogotá)","AGNSC.19899542-5861847A"
"ACJ3856","1848","Persona","Víctima","Hombre","Sin especificar","Sin especificar","1848A","20","Robo","20.1","Robo","1801","Santafé (Bogotá)","AGNSC.198910587-6731848A"
"ACJ3857","1848","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","1848A","20","Robo","20.1","Robo","1801","Santafé (Bogotá)","AGNSC.198910587-6731848A"
"ACJ3858","1848","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","1848A","20","Robo","20.1","Robo","1801","Santafé (Bogotá)","AGNSC.198910587-6731848A"
"ACJ3859","1849","Persona","Víctima","Hombre","Sin especificar","Fuerza armada","1849A","1","Homicidio","1.1","Homicidio","1657","null","AGNSC.198911674-6761849A"
"ACJ386","189","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","189A","4","Violencia","4.1","Heridas","1610","Santafé (Bogotá)","AGNSC.19729871-893189A"
"ACJ3860","1849","Persona","Perpetrador","Hombre","Sin especificar","Eclesiástico","1849A","1","Homicidio","1.1","Homicidio","1657","null","AGNSC.198911674-6761849A"
"ACJ3861","1850","Persona","Víctima","Hombre","Sin especificar","Sin especificar","1850A","18","Financiero","18.4","Negocios y juegos ilegales","1615","Santafé (Bogotá)","AGNSC.198912677-6921850A"
"ACJ3862","1850","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","1850A","18","Financiero","18.4","Negocios y juegos ilegales","1615","Santafé (Bogotá)","AGNSC.198912677-6921850A"
"ACJ3863","1851","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","1851A","18","Financiero","18.8","Porte de armas ilegales","1660","Santafé (Bogotá)","AGNSC.198914715-7211851A"
"ACJ3864","1852","Persona","Víctima","Hombre","Sin especificar","Sin especificar","1852A","4","Violencia","4.1","Heridas","1615","Santafé (Bogotá)","AGNSC.198915722-7491852A"
"ACJ3865","1852","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","1852A","4","Violencia","4.1","Heridas","1615","Santafé (Bogotá)","AGNSC.198915722-7491852A"
"ACJ3866","1853","Persona","Víctima","Hombre","Sin especificar","Sin especificar","1853A","1","Homicidio","1.1","Homicidio","1761","Zipaquirá","AGNSC.198916750-8341853A"
"ACJ3867","1853","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","1853A","1","Homicidio","1.1","Homicidio","1761","Zipaquirá","AGNSC.198916750-8341853A"
"ACJ3868","1854","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","1854A","4","Violencia","4.2","Riña","1582","Santafé (Bogotá)","AGNSC.198917835-8651854A"
"ACJ3868","1854","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","1854B","4","Violencia","4.2","Riña","1582","Santafé (Bogotá)","AGNSC.198917835-8651854B"
"ACJ3869","1854","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","1854A","4","Violencia","4.2","Riña","1582","Santafé (Bogotá)","AGNSC.198917835-8651854A"
"ACJ3869","1854","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","1854B","4","Violencia","4.2","Riña","1582","Santafé (Bogotá)","AGNSC.198917835-8651854B"
"ACJ387","190","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","190A","4","Violencia","4.2","Riña","1610","Santafé (Bogotá)","AGNSC.19730894-902190A"
"ACJ3870","1854","Persona","Víctima","Hombre","Sin especificar","Fuerza armada","1854B","4","Violencia","4.2","Riña","1582","Santafé (Bogotá)","AGNSC.198917835-8651854B"
"ACJ3871","1854","Persona","Perpetrador","Hombre","Sin especificar","Fuerza armada","1854A","4","Violencia","4.2","Riña","1582","Santafé (Bogotá)","AGNSC.198917835-8651854A"
"ACJ3872","1855","Persona","Víctima","Sin información","Sin especificar","Sin especificar","1855A","20","Robo","20.1","Robo","1803","Chocontá","AGNSC.198919868-9291855A"
"ACJ3873","1855","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","1855A","20","Robo","20.1","Robo","1803","Chocontá","AGNSC.198919868-9291855A"
"ACJ3874","1855","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","1855A","20","Robo","20.1","Robo","1803","Chocontá","AGNSC.198919868-9291855A"
"ACJ3875","1856","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","1856A","10","Concubinato","10.3","Bigamía","1799","San Antonio de Tena","AGNSC.198921942-10451856A"
"ACJ3876","1856","Persona","Víctima","Mujer","Sin especificar","Sin especificar","1856A","10","Concubinato","10.3","Bigamía","1799","San Antonio de Tena","AGNSC.198921942-10451856A"
"ACJ3877","1856","Persona","Víctima","Mujer","Sin especificar","Sin especificar","1856A","10","Concubinato","10.3","Bigamía","1799","San Antonio de Tena","AGNSC.198921942-10451856A"
"ACJ3878","1857","Persona","Perpetrador","Mujer","Sin especificar","Sin especificar","1857A","10","Concubinato","10.1","Concubinato","1768","Guaduas","AGNSC.199011—1731857A"
"ACJ3879","1857","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","1857A","10","Concubinato","10.1","Concubinato","1768","Guaduas","AGNSC.199011—1731857A"
"ACJ388","190","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","190A","4","Violencia","4.2","Riña","1610","Santafé (Bogotá)","AGNSC.19730894-902190A"
"ACJ3880","1858","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","1858A","1","Homicidio","1.1","Homicidio","1758","Nemocón","AGNSC.19902174-2411858A"
"ACJ3881","1858","Persona","Víctima","Hombre","Sin especificar","Sin especificar","1858A","1","Homicidio","1.1","Homicidio","1758","Nemocón","AGNSC.19902174-2411858A"
"ACJ3882","1858","Persona","Víctima","Hombre","Sin especificar","Sin especificar","1858A","1","Homicidio","1.1","Homicidio","1758","Nemocón","AGNSC.19902174-2411858A"
"ACJ3883","1859","Persona","Víctima","Hombre","Sin especificar","Sin especificar","1859A","4","Violencia","4.1","Heridas","1800","Santafé (Bogotá)","AGNSC.19903242-3091859A"
"ACJ3884","1859","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","1859A","4","Violencia","4.1","Heridas","1800","Santafé (Bogotá)","AGNSC.19903242-3091859A"
"ACJ3885","1860","Persona","Víctima","Hombre","Sin especificar","Sin especificar","1860A","20","Robo","20.1","Robo","1755","Lenguazaque","AGNSC.19905325-3741860A"
"ACJ3886","1860","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","1860A","20","Robo","20.1","Robo","1755","Lenguazaque","AGNSC.19905325-3741860A"
"ACJ3887","1860","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","1860A","20","Robo","20.1","Robo","1755","Lenguazaque","AGNSC.19905325-3741860A"
"ACJ3888","1861","Persona","Víctima","Sin información","Sin especificar","Sin especificar","1861A","20","Robo","20.1","Robo","1783","Bosa","AGNSC.19907390-4311861A"
"ACJ3889","1861","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","1861A","20","Robo","20.1","Robo","1783","Bosa","AGNSC.19907390-4311861A"
"ACJ389","191","Persona","Víctima","Hombre","Sin especificar","Sin especificar","191A","20","Robo","20.2","Daños-manipulación a territorio y negocio(incluye incendios)","1580","Tibitó","AGNSC.19731903-929191A"
"ACJ3890","1862","Persona","Perpetrador","Mujer","Sin especificar","Sin especificar","1862A","10","Concubinato","10.1","Concubinato","1779","Cartagena de Indias","AGNSC.19908432-4371862A"
"ACJ3891","1862","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","1862A","10","Concubinato","10.1","Concubinato","1779","Cartagena de Indias","AGNSC.19908432-4371862A"
"ACJ3892","1863","Persona","Víctima","Hombre","Sin especificar","Sin especificar","1863A","16","Injuria","16.1","Injuria","1808","Santafé (Bogotá)","AGNSC.19909438-4521863A"
"ACJ3893","1863","Persona","Perpetrador","Mujer","Sin especificar","Sin especificar","1863A","16","Injuria","16.1","Injuria","1808","Santafé (Bogotá)","AGNSC.19909438-4521863A"
"ACJ3894","1863","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","1863A","16","Injuria","16.1","Injuria","1808","Santafé (Bogotá)","AGNSC.19909438-4521863A"
"ACJ3895","1864","Persona","Víctima","Mujer","Sin especificar","Sin especificar","1864A","5","Violencia conyugal","5.1","Violencia conyugal","1807","Nocaima","AGNSC.199010453-4771864A"
"ACJ3896","1864","Institución","Víctima","null","null","null","1864B","19","Desacato",,"Delitos","1807","Nocaima","AGNSC.199010453-4771864B"
"ACJ3897","1864","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","1864B","19","Desacato",,"Delitos","1807","Nocaima","AGNSC.199010453-4771864B"
"ACJ3898","1864","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","1864B","19","Desacato",,"Delitos","1807","Nocaima","AGNSC.199010453-4771864B"
"ACJ3899","1865","Persona","Víctima","Hombre","Sin especificar","Político del Estado","1865A","4","Violencia","4.1","Heridas","1679","Santafé (Bogotá)","AGNSC.199011478-4921865A"
"ACJ390","191","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","191A","20","Robo","20.2","Daños-manipulación a territorio y negocio(incluye incendios)","1580","Tibitó","AGNSC.19731903-929191A"
"ACJ3900","1865","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","1865A","4","Violencia","4.1","Heridas","1679","Santafé (Bogotá)","AGNSC.199011478-4921865A"
"ACJ3901","1866","Persona","Perpetrador","Mujer","Sin especificar","Sin especificar","1866A","10","Concubinato","10.1","Concubinato","1634","Santafé (Bogotá)","AGNSC.199012493-4961866A"
"ACJ3902","1866","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","1866A","10","Concubinato","10.1","Concubinato","1634","Santafé (Bogotá)","AGNSC.199012493-4961866A"
"ACJ3903","1867","Persona","Víctima","Hombre","Sin especificar","Sin especificar","1867A","1","Homicidio","1.1","Homicidio","1658","Altagracia de Sutagaos (Fusagasugá)","AGNSC.199013497-5071867A"
"ACJ3904","1867","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","1867A","1","Homicidio","1.1","Homicidio","1658","Altagracia de Sutagaos (Fusagasugá)","AGNSC.199013497-5071867A"
"ACJ3905","1868","Persona","Víctima","Hombre","Sin especificar","Sin especificar","1868A","10","Concubinato","10.2","Adulterio","1748","Santafé (Bogotá)","AGNSC.199014508-5251868A"
"ACJ3906","1868","Persona","Perpetrador","Mujer","Sin especificar","Sin especificar","1868A","10","Concubinato","10.2","Adulterio","1748","Santafé (Bogotá)","AGNSC.199014508-5251868A"
"ACJ3907","1868","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","1868A","10","Concubinato","10.2","Adulterio","1748","Santafé (Bogotá)","AGNSC.199014508-5251868A"
"ACJ3908","1869","Persona","Víctima","Sin información","Sin especificar","Sin especificar","1869A","20","Robo","20.1","Robo","1786","Cucunubá","AGNSC.199016538-5741869A"
"ACJ3909","1869","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","1869A","20","Robo","20.1","Robo","1786","Cucunubá","AGNSC.199016538-5741869A"
"ACJ391","191","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","191A","20","Robo","20.2","Daños-manipulación a territorio y negocio(incluye incendios)","1580","Tibitó","AGNSC.19731903-929191A"
"ACJ3910","1870","Persona","Víctima","Hombre","Sin especificar","Sin especificar","1870A","1","Homicidio","1.1","Homicidio","1759","Calandaima","AGNSC.199017515-6341870A"
"ACJ3911","1870","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","1870A","1","Homicidio","1.1","Homicidio","1759","Calandaima","AGNSC.199017515-6341870A"
"ACJ3912","1871","Persona","Víctima","Hombre","Sin especificar","Político del Estado","1871A","4","Violencia","4.1","Heridas","1797","Guaduas","AGNSC.199018635-6521871A"
"ACJ3913","1871","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","1871A","4","Violencia","4.1","Heridas","1797","Guaduas","AGNSC.199018635-6521871A"
"ACJ3914","1873","Persona","Perpetrador","Mujer","Sin especificar","Sin especificar","1873A","10","Concubinato","10.1","Concubinato","1798","Guachetá","AGNSC.199021667-6931873A"
"ACJ3915","1873","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","1873A","10","Concubinato","10.1","Concubinato","1798","Guachetá","AGNSC.199021667-6931873A"
"ACJ3916","1875","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","1875A","25","Sublevación","25.2","Agitación","1800","Guaduas","AGNSC.199023704-7051875A"
"ACJ3916","1875","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","1875B","22","Vagancia","22.3","Escándalo","1800","Guaduas","AGNSC.199023704-7051875B"
"ACJ3917","1876","Persona","Víctima","Hombre","Sin especificar","Sin especificar","1876A","16","Injuria","16.1","Injuria","1572","Santafé (Bogotá)","AGNSC.199025757-9681876A"
"ACJ3918","1876","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","1876A","16","Injuria","16.1","Injuria","1572","Santafé (Bogotá)","AGNSC.199025757-9681876A"
"ACJ3919","1876","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","1876A","16","Injuria","16.1","Injuria","1572","Santafé (Bogotá)","AGNSC.199025757-9681876A"
"ACJ392","191","Persona","Perpetrador","Sin información","Sin especificar","Sin especificar","191A","20","Robo","20.2","Daños-manipulación a territorio y negocio(incluye incendios)","1580","Tibitó","AGNSC.19731903-929191A"
"ACJ3920","1876","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","1876A","16","Injuria","16.1","Injuria","1572","Santafé (Bogotá)","AGNSC.199025757-9681876A"
