ID_Caso,ID_Documento,Archivo,Código_Referencia,Sección,Fondo,Legajo,Documento,Folios,Número_Folios,Source
2674,2674A,AGN,SC.19,Colonia,Criminales (Juicios),124,23,789-800,4-30,AGNSC.1912423789-8002674A
2675,2675A,AGN,SC.19,Colonia,Criminales (Juicios),124,24,801-807,4-30,AGNSC.1912424801-8072675A
2676,2676A,AGN,SC.19,Colonia,Criminales (Juicios),124,25,808-867,30+,AGNSC.1912425808-8672676A
2677,2677A,AGN,SC.19,Colonia,Criminales (Juicios),124,26,868-898,30+,AGNSC.1912426868-8982677A
2678,2678A,AGN,SC.19,Colonia,Criminales (Juicios),124,27,899-947,30+,AGNSC.1912427899-9472678A
2679,2679A,AGN,SC.19,Colonia,Criminales (Juicios),124,28,948-1006,30+,AGNSC.1912428948-10062679A
2680,2680A,AGN,SC.19,Colonia,Criminales (Juicios),125,3,623-759,30+,AGNSC.191253623-7592680A
2680,2680B,AGN,SC.19,Colonia,Criminales (Juicios),125,3,623-759,30+,AGNSC.191253623-7592680B
2681,2681A,AGN,SC.19,Colonia,Criminales (Juicios),125,4,760-830,30+,AGNSC.191254760-8302681A
2681,2681B,AGN,SC.19,Colonia,Criminales (Juicios),125,4,760-830,30+,AGNSC.191254760-8302681B
2682,2682A,AGN,SC.19,Colonia,Criminales (Juicios),125,6,838-852,4-30,AGNSC.191256838-8522682A
2683,2683A,AGN,SC.19,Colonia,Criminales (Juicios),125,7,853-873,4-30,AGNSC.191257853-8732683A
2684,2684A,AGN,SC.19,Colonia,Criminales (Juicios),125,8,874-883,4-30,AGNSC.191258874-8832684A
2685,2685A,AGN,SC.19,Colonia,Criminales (Juicios),125,9,884-957,30+,AGNSC.191259884-9572685A
2686,2686A,AGN,SC.19,Colonia,Criminales (Juicios),125,10,958-991,30+,AGNSC.1912510958-9912686A
2686,2686B,AGN,SC.19,Colonia,Criminales (Juicios),125,10,958-991,30+,AGNSC.1912510958-9912686B
2687,2687A,AGN,SC.19,Colonia,Criminales (Juicios),126,1,1-851,30+,AGNSC.1912611-8512687A
2688,2688A,AGN,SC.19,Colonia,Criminales (Juicios),196,14,955-1002,30+,AGNSC.1919614955-10022688A
2688,2688B,AGN,SC.19,Colonia,Criminales (Juicios),127,1,1-71,30+,AGNSC.1912711-712688B
2688,2688C,AGN,SC.19,Colonia,Criminales (Juicios),191,1,1-39,30+,AGNSC.1919111-392688C
2688,2688D,AGN,SC.19,Colonia,Criminales (Juicios),187,4,359-364,30+,AGNSC.191874359-3642688D
2688,2688E,AGN,SC.19,Colonia,Criminales (Juicios),187,4,359-364,30+,AGNSC.191874359-3642688E
2688,2688F,AGN,SC.19,Colonia,Criminales (Juicios),187,4,359-364,30+,AGNSC.191874359-3642688F
2688,2688G,AGN,SC.19,Colonia,Criminales (Juicios),187,4,359-364,30+,AGNSC.191874359-3642688G
2688,2688H,AGN,SC.19,Colonia,Criminales (Juicios),187,4,359-364,30+,AGNSC.191874359-3642688H
2688,2688I,AGN,SC.19,Colonia,Criminales (Juicios),204,5,646-796,30+,AGNSC.192045646-7962688I
2688,2688J,AGN,SC.19,Colonia,Criminales (Juicios),191,6,250,1-3,AGNSC.1919162502688J
2688,2688K,AGN,SC.19,Colonia,Criminales (Juicios),191,10,374-443,30+,AGNSC.1919110374-4432688K
2688,2688L,AGN,SC.19,Colonia,Criminales (Juicios),196,7,581-595,4-30,AGNSC.191967581-5952688L
2688,2688M,AGN,SC.19,Colonia,Criminales (Juicios),200,6,877-889,4-30,AGNSC.192006877-8892688M
2688,2688N,AGN,SC.19,Colonia,Criminales (Juicios),201,6,616-639,4-30,AGNSC.192016616-6392688N
2688,2688O,AGN,SC.19,Colonia,Criminales (Juicios),126,2,852-1033,30+,AGNSC.191262852-10332688O
2689,2689A,AGN,SC.19,Colonia,Criminales (Juicios),127,2,73-198,30+,AGNSC.19127273-1982689A
2689,2689B,AGN,SC.19,Colonia,Criminales (Juicios),113,21,612-633,4-30,AGNSC.1911321612-6332689B
2689,2689C,AGN,SC.19,Colonia,Criminales (Juicios),123,14,460-466,4-30,AGNSC.1912314460-4662689C
2690,2690A,AGN,SC.19,Colonia,Criminales (Juicios),127,3,199-264,30+,AGNSC.191273199-2642690A
2690,2690B,AGN,SC.19,Colonia,Criminales (Juicios),127,3,199-264,30+,AGNSC.191273199-2642690B
2690,2690C,AGN,SC.19,Colonia,Criminales (Juicios),81,19,679-717,30+,AGNSC.198119679-7172690C
2691,2691A,AGN,SC.19,Colonia,Criminales (Juicios),127,4,265-273,4-30,AGNSC.191274265-2732691A
2691,2691B,AGN,SC.19,Colonia,Criminales (Juicios),127,4,265-273,4-30,AGNSC.191274265-2732691B
2691,2691C,AGN,SC.19,Colonia,Criminales (Juicios),127,4,265-273,4-30,AGNSC.191274265-2732691C
2691,2691D,AGN,SC.19,Colonia,Criminales (Juicios),127,4,265-273,4-30,AGNSC.191274265-2732691D
2692,2692A,AGN,SC.19,Colonia,Criminales (Juicios),127,5,274-278,4-30,AGNSC.191275274-2782692A
