ID_Caso,TipoProceso,MujeresMencionadas,FechaInicial,Fecha_Final
1659,Proceso judicial criminal identificable,,1784,1784
1660,Proceso judicial criminal identificable,,1571,1571
1661,Proceso judicial criminal identificable,,1599,1599
1662,Proceso judicial criminal identificable,,1763,1763
1663,Proceso judicial criminal identificable,1,1792,1792
1664,Proceso judicial criminal identificable,,1586,1586
1665,No es un proceso penal con delito identificable,,1770,1770
1666,No es un proceso penal con delito identificable,,1775,1775
1667,No es un proceso penal con delito identificable,,1806,1806
1668,Proceso judicial criminal identificable,,1777,1777
1669,No es un proceso penal con delito identificable,,1773,1773
1670,Proceso judicial criminal identificable,,1753,1753
1671,Proceso judicial criminal identificable,,1740,1741
1672,No es un proceso penal con delito identificable,,1733,1733
1673,Proceso judicial criminal identificable,1,1763,1763
1674,Proceso judicial criminal identificable,,1759,1759
1675,Proceso judicial criminal identificable,,1653,1653
1676,Proceso judicial criminal identificable,1,1808,1808
1677,Proceso judicial criminal identificable,,1604,1604
1678,Proceso judicial criminal identificable,,1621,1621
1679,Proceso judicial criminal identificable,,1635,1635
1680,Proceso judicial criminal identificable,,1772,1772
1681,No es un proceso penal con delito identificable,,1802,1802
1682,Proceso judicial criminal identificable,1,1720,1796
1683,Proceso judicial criminal identificable,,1795,1795
1684,No es un proceso penal con delito identificable,,1734,1734
1685,Proceso judicial criminal identificable,1,1645,1645
1686,Proceso judicial criminal identificable,,1651,1651
1687,Proceso judicial criminal identificable,,1609,1609
1688,Proceso judicial criminal identificable,,1591,1591
1689,Proceso judicial criminal identificable,1,1800,1800
1690,Proceso judicial criminal identificable,,1738,1738
1691,Proceso judicial criminal identificable,,1632,1632
1692,No es un proceso penal con delito identificable,,1755,1755
1693,Proceso judicial criminal identificable,1,1804,1804
1694,Proceso judicial criminal identificable,,1758,1758
1695,Proceso judicial criminal identificable,,1806,1806
1696,Proceso judicial criminal identificable,1,1573,1573
1697,Proceso judicial criminal identificable,1,1755,1755
1698,Proceso judicial criminal identificable,,1800,1800
1699,Proceso judicial criminal identificable,1,1805,1805
1700,Proceso judicial criminal identificable,,1718,1718
1701,Proceso judicial criminal identificable,,1805,1805
1702,Proceso judicial criminal identificable,,1575,1575
1703,Proceso judicial criminal identificable,1,1761,1761
1704,Proceso judicial criminal identificable,1,1615,1615
1705,Proceso judicial criminal identificable,,1733,1733
1706,Proceso judicial criminal identificable,,1603,1603
1707,Proceso judicial criminal identificable,,1797,1797
1708,Proceso judicial criminal identificable,,1784,1784
1709,Proceso judicial criminal identificable,1,1615,1615
1710,Proceso judicial criminal identificable,,1804,1804
1711,No es un proceso penal con delito identificable,,1762,1762
1712,Proceso judicial criminal identificable,1,1791,1791
1713,Proceso judicial criminal identificable,1,1804,1804
1714,Proceso judicial criminal identificable,1,1808,1808
1715,Proceso judicial criminal identificable,1,1809,1809
1716,No es un proceso penal con delito identificable,,1809,1809
1717,Proceso judicial criminal identificable,1,1787,1787
1718,Proceso judicial criminal identificable,1,1801,1801
1719,Proceso judicial criminal identificable,,1757,1757
1720,Proceso judicial criminal identificable,,1776,1776
1721,No es un proceso penal con delito identificable,,1799,1799
1722,Proceso judicial criminal identificable,,1750,1750
1723,Proceso judicial criminal identificable,1,1806,1806
1724,Proceso judicial criminal identificable,1,1800,1800
1725,Proceso judicial criminal identificable,1,1802,1802
1726,Proceso judicial criminal identificable,1,1799,1800
1727,Proceso judicial criminal identificable,1,1799,1799
1728,Proceso judicial criminal identificable,1,1808,1808
1729,Proceso judicial criminal identificable,1,1790,1790
1730,Proceso judicial criminal identificable,1,1800,1800
1731,Proceso judicial criminal identificable,,1806,1806
1732,Proceso judicial criminal identificable,1,1801,1801
1733,Proceso judicial criminal identificable,1,1761,1761
1734,Proceso judicial criminal identificable,,1666,1668
1735,Proceso judicial criminal identificable,,1754,1754
1736,Proceso judicial criminal identificable,1,1658,1658
1737,Proceso judicial criminal identificable,1,1630,1630
1738,Proceso judicial criminal identificable,,1554,1554
1739,Proceso judicial criminal identificable,,1805,1805
1740,Proceso judicial criminal identificable,,1629,1629
1741,Proceso judicial criminal identificable,,1629,1629
1742,Proceso judicial criminal identificable,1,1634,1634
1743,Proceso judicial criminal identificable,1,1632,1632
1744,Proceso judicial criminal identificable,,1555,1555
1745,Proceso judicial criminal identificable,1,1638,1638
1746,Proceso judicial criminal identificable,,1624,1624
1747,Proceso judicial criminal identificable,1,1802,1806
1748,Proceso judicial criminal identificable,1,1803,1803
1749,Proceso judicial criminal identificable,1,1794,1794
1750,Proceso judicial criminal identificable,1,1639,1639
1751,Proceso judicial criminal identificable,1,1778,1778
1752,Proceso judicial criminal identificable,1,1801,1801
1753,Proceso judicial criminal identificable,1,1802,1802
1754,Proceso judicial criminal identificable,1,1803,1803
1755,Proceso judicial criminal identificable,1,1809,1809
1756,Proceso judicial criminal identificable,1,1805,1805
1757,Proceso judicial criminal identificable,1,1805,1805
1758,Proceso judicial criminal identificable,,1802,1802
1759,Proceso judicial criminal identificable,1,1792,1792
1760,Proceso judicial criminal identificable,,1635,1635
1761,Proceso judicial criminal identificable,,1808,1808
1762,Proceso judicial criminal identificable,,1800,1800
1763,Proceso judicial criminal identificable,,1594,1594
1764,Proceso judicial criminal identificable,,1595,1595
1765,Proceso judicial criminal identificable,1,1592,1592
1766,Proceso judicial criminal identificable,,1638,1638
1767,Proceso judicial criminal identificable,,1675,1675
1768,Proceso judicial criminal identificable,,1657,1657
1769,Proceso judicial criminal identificable,,1760,1760
1770,Proceso judicial criminal identificable,,1805,1805
1771,Proceso judicial criminal identificable,1,1801,1801
1772,Proceso judicial criminal identificable,,1805,1805
1773,Proceso judicial criminal identificable,1,1809,1809
1774,Proceso judicial criminal identificable,1,1800,1800
1775,Proceso judicial criminal identificable,1,1802,1802
1776,Proceso judicial criminal identificable,1,1771,1771
1777,Proceso judicial criminal identificable,1,1808,1808
1778,Proceso judicial criminal identificable,1,1803,1803
1779,Proceso judicial criminal identificable,,1754,1754
1780,Proceso judicial criminal identificable,1,1809,1809
1781,Proceso judicial criminal identificable,,1808,1808
1782,Proceso judicial criminal identificable,1,1767,1767
1783,Proceso judicial criminal identificable,,1655,1655
1784,Proceso judicial criminal identificable,,1606,1606
1785,Proceso judicial criminal identificable,,1630,1630
1786,No es un proceso penal con delito identificable,,1811,1811
1787,Proceso judicial criminal identificable,,1743,1743
1788,Proceso judicial criminal identificable,,1609,1609
1789,Proceso judicial criminal identificable,,1784,1784
1790,Proceso judicial criminal identificable,,1745,1760
1791,Proceso judicial criminal identificable,,1808,1808
1792,Proceso judicial criminal identificable,,1633,1633
1793,Proceso judicial criminal identificable,,1585,1585
1794,Proceso judicial criminal identificable,,1759,1759
1795,Proceso judicial criminal identificable,,1807,1807
1796,Proceso judicial criminal identificable,,1762,1762
1797,Proceso judicial criminal identificable,,1578,1578
1798,Proceso judicial criminal identificable,,1767,1767
1799,Proceso judicial criminal identificable,1,1608,1608
1800,No es un proceso penal con delito identificable,,1792,1792
1801,No es un proceso penal con delito identificable,,1791,1791
1802,No es un proceso penal con delito identificable,,1791,1791
1803,No es un proceso penal con delito identificable,,1746,1746
1804,No es un proceso penal con delito identificable,,1783,1783
1805,No es un proceso penal con delito identificable,,1791,1791
1806,Proceso judicial criminal identificable,1,1771,1771
1807,No es un proceso penal con delito identificable,,1612,1612
1808,No es un proceso penal con delito identificable,,1795,1797
1809,No es un proceso penal con delito identificable,,1661,1661
1810,No es un proceso penal con delito identificable,,1661,1661
1811,No es un proceso penal con delito identificable,,1706,1706
1812,No es un proceso penal con delito identificable,,1783, 1788
1813,No es un proceso penal con delito identificable,, 1734, 1734
1814,No es un proceso penal con delito identificable,, 1765, 1767
1815,No es un proceso penal con delito identificable,,1794,1794
1816,No es un proceso penal con delito identificable,,1792,1792
1817,No es un proceso penal con delito identificable,, 1734, 1734
1818,Proceso judicial criminal identificable,1,1780,1780
1819,No es un proceso penal con delito identificable,,1793,1793
1820,No es un proceso penal con delito identificable,,1594,1594
1821,No es un proceso penal con delito identificable,, 1792, 1792
1822,No es un proceso penal con delito identificable,, 1764, 1764
1823,Proceso judicial criminal identificable,,1798,1798
1824,Proceso judicial criminal identificable,1,1791,1791
1825,No es un proceso penal con delito identificable,,1782,1782
1826,Proceso judicial criminal identificable,1,1782,1782
1827,Proceso judicial criminal identificable,1,1782,1782
1828,Proceso judicial criminal identificable,,1809,1809
1829,Proceso judicial criminal identificable,,1750,1750
1830,Proceso judicial criminal identificable,1,1752,1752
1831,Proceso judicial criminal identificable,1,1769,1769
1832,Proceso judicial criminal identificable,,1806,1806
1833,Proceso judicial criminal identificable,1,1802,1802
1834,Proceso judicial criminal identificable,1,1792,1792
1835,Proceso judicial criminal identificable,,1809,1809
1836,Proceso judicial criminal identificable,1,1801,1801
1837,Proceso judicial criminal identificable,1,1791,1791
1838,Proceso judicial criminal identificable,1,1801,1801
1839,Proceso judicial criminal identificable,,1804,1804
1840,Proceso judicial criminal identificable,,1563,1563
1841,No es un proceso penal con delito identificable,,1597,1597
1842,Proceso judicial criminal identificable,1,1636,1636
1843,No es un proceso penal con delito identificable,,1803,1803
1844,Proceso judicial criminal identificable,1,1746,1746
1845,Proceso judicial criminal identificable,,1787,1787
1846,Proceso judicial criminal identificable,,1730,1730
1847,Proceso judicial criminal identificable,1,1618,1618
1848,Proceso judicial criminal identificable,,1801,1801
1849,Proceso judicial criminal identificable,,1657,1657
1850,Proceso judicial criminal identificable,,1615,1615
1851,Proceso judicial criminal identificable,,1660,1660
1852,Proceso judicial criminal identificable,,1615,1615
1853,Proceso judicial criminal identificable,,1761,1761
1854,Proceso judicial criminal identificable,,1582,1582
1855,Proceso judicial criminal identificable,,1803,1803
1856,Proceso judicial criminal identificable,1,1799,1799
1857,Proceso judicial criminal identificable,1,1768,1768
1858,Proceso judicial criminal identificable,,1758,1758
1859,Proceso judicial criminal identificable,,1800,1800
1860,Proceso judicial criminal identificable,,1745,1755
1861,Proceso judicial criminal identificable,,1783,1783
1862,Proceso judicial criminal identificable,1,1779,1779
1863,Proceso judicial criminal identificable,1,1808,1808
1864,Proceso judicial criminal identificable,1,1807,1807
1865,Proceso judicial criminal identificable,,1679,1679
1866,Proceso judicial criminal identificable,1,1634,1634
1867,Proceso judicial criminal identificable,,1658,1658
