"ID_Caso","ID_Documento","Descripción","Código","Sub_Código","Año","Lugar","Especificaciones","Source","crimen","subcrimen"
"3023","3023A","Causa seguida a Gregorio Bodero, por sustracción de cantidad de plata, de un navío en Guayaquil.","20","20.1","1719","Guayaquil","Perfectos","AGNSC.191425225-2303023A","Robo","Robo"
"3024","3024A","Proceso de Antonio de Lombana, quien dio muerte a Lorenzo de Revilla, Peticiones de María Muñoz de Velásco, viuda del occiso.","1","1.1","1789","Muzo","Perfectos","AGNSC.191426231-2453024A","Homicidio","Homicidio"
"3024","3024B","Proceso de Antonio de Lombana, quien dio muerte a Lorenzo de Revilla, Peticiones de María Muñoz de Velásco, viuda del occiso.","28","28.1","1789","Muzo","Códigos señalados","AGNSC.191426231-2453024B","Tipo de documento diferente a sumario ","Peticiones y solicitudes"
"3025","3025A","Investigaciones que hicieron Jerónimo de Grimaldo y Castro, alcalde de Tunja, y otros funcionarios, sobre el homicidio de un indio llamado Pedro, de cuyo delito se sindicó a Andrés, Francisco y Juan, indios.","1","1.1","1610","Tunja","Perfectos","AGNSC.191427246-3393025A","Homicidio","Homicidio"
"3026","3026A","Lorenzo Vásquez, se querella del Capitán Antonio de Enciso, quien lo agredió de palabra y obra y lo despojó, además, de semovientes que tenia en un hato de Diego de Vargas, a quien el demandante servía de mayordomo.","16","16.1","1602","Tunja","Decisión metodológica","AGNSC.191428340-4633026A","Injuria","Injuria"
"3026","3026B","Lorenzo Vásquez, se querella del Capitán Antonio de Enciso, quien lo agredió de palabra y obra y lo despojó, además, de semovientes que tenia en un hato de Diego de Vargas, a quien el demandante servía de mayordomo.","4","4.1","1602","Tunja","Decisión metodológica","AGNSC.191428340-4633026B","Violencia","Heridas"
"3026","3026C","Lorenzo Vásquez, se querella del Capitán Antonio de Enciso, quien lo agredió de palabra y obra y lo despojó, además, de semovientes que tenia en un hato de Diego de Vargas, a quien el demandante servía de mayordomo.","15","15.2","1602","Tunja","Decisión metodológica","AGNSC.191428340-4633026C","Juicio de residencia","Abuso de autoridad (en general)"
"3026","3026D","Lorenzo Vásquez, se querella del Capitán Antonio de Enciso, quien lo agredió de palabra y obra y lo despojó, además, de semovientes que tenia en un hato de Diego de Vargas, a quien el demandante servía de mayordomo.","18","18.7","1602","Tunja","Decisión metodológica","AGNSC.191428340-4633026D","Financiero","Embargo"
"3027","3027A","Juicio seguido a Miguel Marín, en virtud de denuncio de Gabriel López Nureña, alguacíl mayor de Tunja y promotor fiscal, de haber fundido oro el dicho Marín, fuera de la fundición oficial.","18","18.1","1570","Tunja","Decisión metodológica","AGNSC.191429464-5633027A","Financiero",NULL
"3028","3028A","Correspondencia sobre la aprehensión de Bartolomé y José de Rojas, sindicados del homicidio de Bernardo de Grado y Paz, Corregidor de Tunja.","1","1.1","1645","Tunja","Decisión metodológica","AGNSC.1914211692-7153028A","Homicidio","Homicidio"
"3028","3028B","Causa seguida a Pedro y José de Niño Zambrano, como a encubridores en su hacienda de Boavita, de los homicidas de Bernardo de Grado y Paz, Corregidor de Tunja.","21","21.2","1646","Boavita","Decisión metodológica","AGNSC.1914210564-6913028B","Fuga (e intento) (incluye carcel, exilio o juicio) ","Ayudar a alguien a fugarse"
"3029","3029A","Juicio seguido a Alonso Pérez de Guzmán, en virtud de denuncio de Sebastián Sánchez de Sanjuán, de depredaciones y robos que llevó a cabo en el hato y hacienda de éste.","20","20.1","1629","Tunja","Decisión metodológica","AGNSC.1914212716-7393029A","Robo","Robo"
"302","302A","Sumario instruido a Manuel Antonio Díaz, por heridas causadas en la calle de la Alameda, a José Antonio Alvarez","4","4.1","1797","Santafé (Bogotá)","Perfectos","AGNSC.191113340-343302A","Violencia","Heridas"
"3030","3030A","Sumario instruido por Matias Martínez, alcalde de Sogamoso, a Raimundo Certucha, por el homicidio de Juan de Dios García.","1","1.1","1801","Sogamoso","Perfectos","AGNSC.1914213740-7643030A","Homicidio","Homicidio"
"3030","3030B","Sumario instruido por Matias Martínez, alcalde de Sogamoso, a Raimundo Certuche, por el homicidio de Juan de Dios García.","2",,"1801","Sogamoso","Sin codificación","AGNSC.191564698-7753030B","Sin codificar","Delitos"
"3031","3031A","Juan Antonio Vilches, procesado por el fratricidio de Manuel Vilches,","1","1.1","1769","Tunja","Perfectos","AGNSC.1914214765-7853031A","Homicidio","Homicidio"
"3032","3032A","Juicio seguido a Juan de Dios Sanabria, por concubinato con María Gertrudis Melo, su prima.","10","10.1","1801","Ramiriquí","Perfectos","AGNSC.1914215786-8293032A","Concubinato","Concubinato"
"3033","3033A","Sumario instruido por José Hipólito Camargo, alcalde de Paipa, a Ignacio Cifuentes, por cuatrero.","20","20.1","1809","Paipa","Perfectos","AGNSC.1914216830-8533033A","Robo","Robo"
"3034","3034A","Causa seguida a Juan Custodio Sánchez y Miguel Antonio de la Parra, por robos en las haciendas de Tibaná. (1)","20","20.1","1802","Tibaná","Decisión metodológica","AGNSC.1914217854-8663034A","Robo","Robo"
"3034","3034B","Causa seguida a Juan Custodio Sánchez y Miguel Antonio de la Parra, por robos en las haciendas de Tibaná. (2)","20","20.1","1802","Tibaná","Decisión metodológica","AGNSC.1914217854-8663034B","Robo","Robo"
"3035","3035A","Juicio seguido a Diego Diaz Maldonado, por abigueato.","20","20.1","1671","Pachavita","Perfectos","AGNSC.1914218867-8773035A","Robo","Robo"
"3036","3036A","Causa seguida a Diego Félix de Bohórquez y Francisca de Zárate, por vivir amancebados.","10","10.1","1644","Tenza","Perfectos","AGNSC.1914219878-8793036A","Concubinato","Concubinato"
"3037","3037A","Juicio seguido a José María Goyonechea, por heridas causadas a Domingo Chía, e irrespetos a la autoridad.","4","4.1","1804","Socotá","Perfectos","AGNSC.1914220880-9183037A","Violencia","Heridas"
"3037","3037B","Juicio seguido a José María Goyonechea, por heridas causadas a Domingo Chía, e irrespetos a la autoridad.","16","16.1","1804","Socotá","Perfectos","AGNSC.1914220880-9183037B","Injuria","Injuria"
"3038","3038A","Sumario instruido por el alcalde de Saboyá, a Pedro y Santos Bernal, por abigueato.","20","20.1","1801","Saboyá","Decisión metodológica","AGNSC.1914221919-9533038A","Robo","Robo"
"3039","3039A","Proceso de Francisco Javier Casallas, homicida de Gaspar Martín, en Turmequé.","1","1.1","1769","Turmequé","Perfectos","AGNSC.1914222954-9933039A","Homicidio","Homicidio"
"303","303A","Causa seguida a Felipe Algarra, por la muerte violenta de Gregoria Hernández","1","1.1","1788","Zipaquirá","Perfectos","AGNSC.191114344-431303A","Homicidio","Homicidio"
"3040","3040A","Juicio seguido a Pedro Manuel Mejía, por falsificación de moneda.","18","18.1","1786","Chitaraque","Decisión metodológica","AGNSC.1914223994-10123040A","Financiero",NULL
"3041","3041A","Pleito entre el cabildo, justicia y regimiento de la Villa de Leiva y el de Tunja, sobre jurisdicción y elección de sus funcionarios públicos, y acusación que presentó el de Leiva contra el de Tunja, por intromisión de autoridades de ésta, en autónomas cuestiones del gobierno de aquella.","15","15.2","1618","Varios","Decisión metodológica","AGNSC.1914311-5643041A","Juicio de residencia","Abuso de autoridad (en general)"
"3041","3041B","Pleito entre el cabildo, justicia y regimiento de la Villa de Leiva y el de Tunja, sobre jurisdicción y elección de sus funcionarios públicos, y acusación que presentó el de Leiva contra el de Tunja, por intromisión de autoridades de ésta, en autónomas cuestiones del gobierno de aquella.","15","15.3","1618","Varios","Decisión metodológica","AGNSC.1914311-5643041B","Juicio de residencia","Pleito por jurisdicción"
"3042","3042A","Causa seguida a Juan de Riaño, por el homicidio de un indio, llamado Benito, delito cometido en Morcote. Competencia de jurisdicción en el conocimiento de dicha causa, entre los jueces de Tunja y los de Santiago de las Atalayas.","1","1.1","1649","Morcote","Decisión metodológica","AGNSC.191432565-8223042A","Homicidio","Homicidio"
"3043","3043A","Juicio seguido a Francisco Bernal y Galindo, por haber injuriado y amenazado a Ignacio Bermúdez, alcalde de Socotá, al notificarle dejara el concubinato con Josefa Forero.","16","16.1","1747","Socotá","Perfectos","AGNSC.191433823-9533043A","Injuria","Injuria"
"3043","3043B","Juicio seguido a Francisco Bernal y Galindo, por haber injuriado y amenazado a Ignacio Bermúdez, alcalde de Socotá, al notificarle dejara el concubinato con Josefa Forero.","6",,"1747","Socotá","Perfectos","AGNSC.191433823-9533043B","Amenazas","Delitos"
"3043","3043C","Juicio seguido a Francisco Bernal y Galindo, por haber injuriado y amenazado a Ignacio Bermúdez, alcalde de Socotá, al notificarle dejara el concubinato con Josefa Forero.","10","10.1","1747","Socotá","Perfectos","AGNSC.191433823-9533043C","Concubinato","Concubinato"
"3044","3044A","Sumario instruido por Isidro de Andrade, alcalde de Tunja, a Eusebio Vega, por el homicidio de José Antonio Vásquez.","1","1.1","1805","Tunja","Perfectos","AGNSC.191434954-9973044A","Homicidio","Homicidio"
"3045","3045A","Sumario instruido por Juan de la Parra, alcalde de Muzo, a Salvador Heredia, por hurtos.","20","20.1","1788","Muzo","Decisión metodológica","AGNSC.1914411-153045A","Robo","Robo"
"3046","3046A","Juicio seguido a Diego Patiño, Bartolomé de Pineda y otros, en virtud de denuncio de Sebastián López de Castiblanco, de haberlo injuriado y atentado contra su vida.","16","16.1","1647","Muzo","Decisión metodológica","AGNSC.19144216-623046A","Injuria","Injuria"
"3046","3046B","Juicio seguido a Diego Patiño, Bartolomé de Pineda y otros, en virtud de denuncio de Sebastián López de Castiblanco, de haberlo injuriado y atentado contra su vida.","3",,"1647","Muzo","Decisión metodológica","AGNSC.19144216-623046B","Intento de homicidio","Delitos"
"3047","3047A","Memorial de Juan de Salazar, solicitando indios de Ubaque, para cosechar trigo de sus sementeras de Tunjuelo.","32",,"1652","Tunjuelo","Códigos señalados","AGNSC.191443633047A","No-Casos","Delitos"
"3048","3048A","El Capitán Antonio Mosquera de Ulloa, pide monopolio para elaborar unas minas de oro.","32",,"1652","Mariquita","Códigos señalados","AGNSC.19144464-663048A","No-Casos","Delitos"
"3049","3049A","Juicio seguido a José Segundo Pinzón, por robo del almacén de Francisco Domenech.","20","20.1","1809","Chiquinquirá","Perfectos","AGNSC.19144567-1003049A","Robo","Robo"
"304","304A","Sumario instruido a Carlos Jiménez, por hurtos, incesto, e irrespetos a su padre","20","20.1","1759","Cáqueza","Perfectos","AGNSC.191115432-480304A","Robo","Robo"
"304","304B","Sumario instruido a Carlos Jiménez, por hurtos, incesto, e irrespetos a su padre","9","9.3","1759","Cáqueza","Perfectos","AGNSC.191115432-480304B","Estupro","Incesto"
"304","304C","Sumario instruido a Carlos Jiménez, por hurtos, incesto, e irrespetos a su padre","16","16.1","1759","Cáqueza","Perfectos","AGNSC.191115432-480304C","Injuria","Injuria"
"3050","3050A","Causa seguida a Antonio Duarte, por tentativa de incesto con Pía Duarte, su hija, y por varios robos que cometió con la complicidad de sus hijos varones.","9","9.3","1774","Hatoviejo","Decisión metodológica","AGNSC.191447134-1743050A","Estupro","Incesto"
"3050","3050B","Causa seguida a Antonio Duarte, por tentativa de incesto con Pía Duarte, su hija, y por varios robos que cometió con la complicidad de sus hijos varones. (1)","20","20.1","1774","Hatoviejo","Decisión metodológica","AGNSC.191447134-1743050B","Robo","Robo"
"3050","3050C","Causa seguida a Antonio Duarte, por tentativa de incesto con Pía Duarte, su hija, y por varios robos que cometió con la complicidad de sus hijos varones. (2)","20","20.1","1774","Hatoviejo","Decisión metodológica","AGNSC.191447134-1743050C","Robo","Robo"
"3051","3051A","Sumario instruido por el alcalde de Pesca, a Manuel López, en virtud de denuncio de Catarina Daza, su mujer, de tener a María Rosa y Juana Gutiérrez, sus primas, de barraganas.","10","10.1","1795","Pesca","Decisión metodológica","AGNSC.191448175-2103051A","Concubinato","Concubinato"
"3051","3051B","Sumario instruido por el alcalde de Pesca, a Manuel López, en virtud de denuncio de Catarina Daza, su mujer, de tener a María Rosa y Juana Gutiérrez, sus primas, de barraganas.","10","10.2","1795","Pesca","Decisión metodológica","AGNSC.191448175-2103051B","Concubinato","Adulterio"
"3052","3052A","Juicio seguido a Salvador Antonio Franco, en virtud de denuncio de Juan Crisóstomo de Amaya, su suegro, que después de enviudar de Josefa Franco, hija del denunciante, se amancebó con la otra hija de éste, Catarina, que además de su cuñada era su comadre.","10","10.1","1768","Tenza","Decisión metodológica","AGNSC.191449211-2273052A","Concubinato","Concubinato"
"3053","3053A","Causa seguida a Francisco Cuervo, por vagancia, heridas y complicidad en un homicidio.","22","22.1","1779","Santafé (Bogotá)","Decisión metodológica","AGNSC.1914410228-2773053A","Vagancia","Vagancia"
"3053","3053B","Causa seguida a Francisco Cuervo, por vagancia, heridas y complicidad en un homicidio.","4","4.1","1779","Santafé (Bogotá)","Decisión metodológica","AGNSC.1914410228-2773053B","Violencia","Heridas"
"3053","3053C","Causa seguida a Francisco Cuervo, por vagancia, heridas y complicidad en un homicidio.","1","1.1","1779","Santafé (Bogotá)","Decisión metodológica","AGNSC.1914410228-2773053C","Homicidio","Homicidio"
"3054","3054A","Proceso de Juan Venancio, José María, Gregorio, Petronila y María Ascención Corredor, por resistencia y ultrajes a Miguel Gómez, alcalde del pueblo de Boyacá, y a quienes lo acompañaban, de los cuales salió herido mortalmente Manuel Daza.","19",,"1802","Boyacá (Departamento?)","Decisión metodológica","AGNSC.1914411278-3243054A","Desacato","Delitos"
"3054","3054B","Proceso de Juan Venancio, José María, Gregorio, Petronila y María Ascención Corredor, por resistencia y ultrajes a Miguel Gómez, alcalde del pueblo de Boyacá, y a quienes lo acompañaban, de los cuales salió herido mortalmente Manuel Daza.","16","16.1","1802","Boyacá (Departamento?)","Decisión metodológica","AGNSC.1914411278-3243054B","Injuria","Injuria"
"3054","3054C","Proceso de Juan Venancio, José María, Gregorio, Petronila y María Ascención Corredor, por resistencia y ultrajes a Miguel Gómez, alcalde del pueblo de Boyacá, y a quienes lo acompañaban, de los cuales salió herido mortalmente Manuel Daza.","4","4.1","1802","Boyacá (Departamento?)","Decisión metodológica","AGNSC.1914411278-3243054C","Violencia","Heridas"
"3054","3054D","Proceso de Juan Venancio, José María, Gregorio, Petronila y María Ascención Corredor, por resistencia y ultrajes a Miguel Gómez, alcalde del pueblo de Boyacá, y a quienes lo acompañaban, de los cuales salió herido mortalmente Manuel Daza.","1","1.1","1802","Boyacá (Departamento?)","Decisión metodológica","AGNSC.1914411278-3243054D","Homicidio","Homicidio"
"3055","3055A","Juicio seguido a Francisco Núñez, vecino de Ráquira, por abigeato.","20","20.1","1769","Ráquira","Perfectos","AGNSC.1914412325-3563055A","Robo","Robo"
"3056","3056A","Proceso de José Niño, quien dió muerte en Charalá, a Polo de Ardila.","1","1.1","1769","Charalá","Perfectos","AGNSC.1914413325-3563056A","Homicidio","Homicidio"
"3057","3057A","Sumario instruido por Juan Matias López, alcalde de Viracachá, a Rosalía Alvarez, por el uxoricidio de José Ignacio de la Parra, y a Juan Francisco Daza, cómplice de ella en el delito, y su amante.","1","1.2","1793","Viracachá","Decisión metodológica","AGNSC.1914414403-4863057A","Homicidio","Uxoricidio"
